name,sku,base_price,sale_price,description,specifications,images,colors
Laptop Dell 16 DC16250 C7U161W11BLU,laptop-dell-16-dc16250-c7u161w11blu,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1_141.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__108.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__102.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__97.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__78.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__91.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__65.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_7__55.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_8__44.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_142.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_142.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-16-dc16250-c7u161w11blu.html?product_id=120865"", ""price"": ""28.690.000₫""}}"
Laptop Dell 15 DC15250 1XVHG V2 - Nhập khẩu chính hãng,laptop-dell-15-dc15250-1xvhg-v2,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__10_104_4_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__8_87_3_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_9__9_276_3_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__8_93_3_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__10_82_3_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__8_60_3_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__5_76_3_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__5_63_3_2.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_104_4_3.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_104_4_3.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15250-1xvhg-v2.html?product_id=121605"", ""price"": ""19.990.000₫""}}"
Laptop Dell 15 DC15250 I5U165W11SLU-5,laptop-dell-15-dc15250-i5u165w11slu-5,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__10_54_2_3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__8_43_1_3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__8_42_1_3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__10_39_1_3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__5_42_1_3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__5_34_1_3.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_54_2_4.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_54_2_4.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15250-i5u165w11slu-5.html?product_id=124236"", ""price"": ""22.490.000₫""}}"
Laptop Dell 15 DC15250 DC5I7952W1,laptop-dell-15-dc15250-dc5i7952w1,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1_123_1_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__94_1_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__96_1_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__89_1_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__70_1_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__83_1_1_1_1.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_123_1_1_1_2.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_123_1_1_1_2.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15250-dc5i7952w1.html?product_id=124234"", ""price"": ""23.990.000₫""}}"
Laptop Dell 15 DC15255 X9YM41,laptop-dell-15-dc15255-x9ym41,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__10_145_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__8_123_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__8_125_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__10_113_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__5_103_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__8_85_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__5_90_1.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_14_7.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_14_7.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15255-x9ym41.html?product_id=115881"", ""price"": ""22.090.000₫""}}"
Laptop Dell 15 DC15250 CPH99,laptop-dell-15-dc15250-cph99,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1_123_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__94_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__96_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__89_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__70_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__83_1.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_123_2.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_123_2.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15250-cph99.html?product_id=121202"", ""price"": ""22.490.000₫""}}"
Laptop Dell 14 DC14255 71083617,laptop-dell-14-dc14255-71083617-ryzen-ai-7,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1_139_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__107_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__101_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__96_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__64_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_7__54_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_8__43_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__77_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__90_1.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_139_2.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_139_2.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-14-dc14255-71083617-ryzen-ai-7.html?product_id=121288"", ""price"": ""28.990.000₫""}}"
Laptop Dell 14 DC14255 DC4AI5278W1,laptop-dell-14-dc14255-dc4ai5278w1-ryzen-ai-5,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1_127.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__98.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__96.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__91.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__60.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_7__51.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_8__41.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__72.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__85.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_128.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_128.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-14-dc14255-dc4ai5278w1-ryzen-ai-5.html?product_id=120555"", ""price"": ""23.790.000₫""}}"
Laptop Dell 15 DC15250 71084747,laptop-dell-15-dc15250-71084747,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1_123_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__94_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__96_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__89_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__70_1_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__83_1_1_1.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_123_4.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_123_4.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15250-71084747.html?product_id=121276"", ""price"": ""23.590.000₫""}}"
Laptop Dell 15 DC15250 DC5I7748W1,laptop-dell-15-dc15250-dc5i7748w1,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1_123.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__94.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__96.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__89.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__70.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__83.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_124.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1_124.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15250-dc5i7748w1.html?product_id=120489"", ""price"": ""23.590.000₫""}}"
Laptop Dell Gaming G15 5515 P105F004CGR,laptop-dell-gaming-g15-5515-p105f004cgr,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/_/0/_0000_20836_laptop_gaming_dell_g15_551_1_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/_/0/_0002_20836_laptop_gaming_dell_g15_551_3_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/_/0/_0003_20836_laptop_gaming_dell_g15_551_4_.jpg""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/0/_0004_20836_laptop_gaming_dell_g15_551_1.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/_/0/_0004_20836_laptop_gaming_dell_g15_551_1.jpg"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-gaming-g15-5515-p105f004cgr.html?product_id=40075"", ""price"": ""18.490.000₫""}}"
Laptop Dell Inspiron 14 5440 N5440-C5U165W11IBD2,laptop-dell-inspiron-14-5440-n5440-c5u165w11ibd2,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_19__4_25.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_20__5_23.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_22__4_24.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_21__4_23.png""]","{""product_color_1"": {""color"": ""Xanh"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_19__4_26.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_19__4_26.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-inspiron-14-5440-n5440-c5u165w11ibd2.html?product_id=94805"", ""price"": ""22.990.000₫""}}"
Laptop Dell Pro 14 PC14250-225U-16512WH,laptop-dell-pro-14-pc14250-225u-16512wh,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_90.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_48.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_50.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_46.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_8__66.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_7__81.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__97.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_40.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_39.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_91.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_91.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-pro-14-pc14250-225u-16512wh.html?product_id=125803"", ""price"": ""26.290.000₫""}}"
Laptop Dell Inspiron 15 3520,laptop-dell-inspiron-15-3520-25p2312,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_17__7_36.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_18__5_30.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__6_36.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__6_36.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-inspiron-15-3520-25p2312.html?product_id=88705"", ""price"": ""15.690.000₫""}}"
Laptop Dell Inspiron 14 5440 N4I5211W1,laptop-dell-inspiron-14-5440-n4i5211w1,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_29__9_9_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_25__7_12_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_26__6_18_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_24__3_12_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_28__8_7_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_27__7_10_2.png""]","{""product_color_1"": {""color"": ""Xanh"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_14_6.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/_/t_i_xu_ng_14_6.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-inspiron-14-5440-n4i5211w1.html?product_id=114867"", ""price"": ""22.990.000₫""}}"
Laptop Dell Latitude 5420 70251602,laptop-dell-latitude-5420-70251602,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-latitude-5420-70251602-2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-latitude-5420-70251602-6.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-latitude-5420-70251602-1.jpg""]",{}
Laptop Dell 15 DC15250 79N4M - Nhập khẩu chính hãng,laptop-dell-15-dc15250-79n4m,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__10_104_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__8_87_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_9__9_276_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__8_93_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__10_82_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__8_60_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__5_76_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__5_63_1.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_104_2.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_104_2.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-15-dc15250-79n4m.html?product_id=111959"", ""price"": ""12.490.000₫""}}"
Laptop Dell Inspiron 14 5440 71034770,laptop-dell-inspiron-14-5440-71034770,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_11__5_132.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__5_127.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__6_119.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__6_79.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_105.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_16__6_71.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_18__6_23.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_17__8_28.png""]","{""product_color_1"": {""color"": ""Xanh"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_11__5_133.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_11__5_133.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-inspiron-14-5440-71034770.html?product_id=94802"", ""price"": ""26.990.000₫""}}"
Laptop Dell Vostro 3568 (VTI32072W),laptop-dell-vostro-3568-vti32072w,,,,,[],{}
Laptop Dell Alienware X15 R2,laptop-dell-alienware-x15-r2,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_-_2023-07-19t110354.749.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thi_t_k_ch_a_c_t_n_87_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thi_t_k_ch_a_c_t_n_88_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thi_t_k_ch_a_c_t_n_90_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thi_t_k_ch_a_c_t_n_91_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thi_t_k_ch_a_c_t_n_89_.png""]",{}
Laptop Dell Alienware M18,laptop-dell-alienware-m18,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m18-4.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m18-9.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m18-5.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m18-6.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m18-7.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m18-8.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m18-10.png""]",{}
Laptop Dell Vostro 5581 (70175952),laptop-dell-vostro-5581-70175952,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/4/_/4_48_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/5/_/5_38_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/6/_/6_28_3.jpg""]",{}
Laptop Dell Alienware X17,laptop-dell-alienware-x17,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-x17-4.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-x17-5.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-x17-6.png""]",{}
Laptop Dell Alienware M15 R5,laptop-dell-alienware-m15-r5,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m15-r5-4.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m15-r5-5.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/l/a/laptop-dell-alienware-m15-r5-6.png""]",{}
Laptop Dell Inspiron N3580 70184569,laptop-dell-inspiron-n3580-70184569,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/4/_/4_384.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/5/_/5_333.png""]",{}
Laptop Dell Vostro 5581 (70194504),laptop-dell-vostro-5581-70194504,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/4/_/4_387.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/5/_/5_335.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/6/_/6_285.png""]",{}
Laptop Dell Inspiron N3511 P112F001DBL,laptop-dell-inspiron-n3511-p112f001dbl,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/4/_/4_392.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/5/_/5_340.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/6/_/6_289.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/7/_/7_203.png""]",{}
Laptop Dell Inspiron N3510 Pentium,laptop-dell-inspiron-n3510-pentium,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/4/_/4_159_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/5/_/5_145_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/6/_/6_124_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/7/_/7_88_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/8/_/8_66_2.png""]",{}
Laptop Dell 15 DC15250 I7U161W11SLU-27,laptop-dell-15-dc15250-i7u161w11slu-27,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_170.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_101.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_109.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_76.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__133.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_92.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_83.png""]",{}
Laptop Dell Vostro 3405 70227396,laptop-dell-vostro-3405,,,,,[],{}
Laptop Dell Inspiron N3510 Celeron,laptop-dell-inspiron-n3510-celeron,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/3/_/3_166.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/4/_/4_159.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/6/_/6_124.png""]",{}
Laptop Dell Inspiron 14 5440 D0F3W - Nhập khẩu chính hãng,laptop-dell-inspiron-14-5440-d0f3w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_221.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_276.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_240.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_270.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__7_222.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__7_222.png"", ""product_url"": ""https://cellphones.com.vn/laptop-dell-inspiron-14-5440-d0f3w.html?product_id=108717"", ""price"": ""19.990.000₫""}}"
