name,sku,base_price,sale_price,description,specifications,images,colors
Laptop ASUS ZenBook 14 UX3405CA-ST648W,laptop-asus-zenbook-14-ux3405ca-st648w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_29__9_22_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_31__7_27_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_30__8_21_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_36__6_25_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_35__8_26_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_25__7_37_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_33__9_24_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_34__7_28_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_27__8_14_1_2_2_1_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_26__6_43_1_2_2_1_1.png""]","{""product_color_1"": {""color"": ""Xanh"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__9_22_1_2_5.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__9_22_1_2_5.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-st648w.html?product_id=123133"", ""price"": ""38.190.000₫""}}"
Laptop ASUS ZenBook 14 UX3405CA-ST629W,laptop-asus-zenbook-14-ux3405ca-st629w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_29__9_22_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_31__7_27_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_30__8_21_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_36__6_25_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_25__7_37_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_35__8_26_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_33__9_24_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_34__7_28_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_27__8_14_1_2_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_26__6_43_1_2_2_1.png""]","{""product_color_1"": {""color"": ""Xanh"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__9_22_1_2_4.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__9_22_1_2_4.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-st629w.html?product_id=123131"", ""price"": ""35.190.000₫""}}"
Laptop ASUS VivoBook 14 M1407GA-LY270W,laptop-asus-vivobook-14-m1407ga-ly270w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_24.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_14.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_16.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_14.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_11.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_10.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_25.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_25.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-14-m1407ga-ly270w.html?product_id=122975"", ""price"": ""23.590.000₫""}}"
Laptop ASUS TUF Gaming A16 FA608UM‑RV266W,laptop-asus-tuf-gaming-a16-fa608um-rv266w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_85.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_81.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_76.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_67.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_145.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_15__16.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_12__1_18.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__117.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_60.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_7__98.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_13__1_16.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_11__1_19.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_10__55.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_9__67.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_8__82.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_14__20.png""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_1__1_86.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_1__1_86.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-tuf-gaming-a16-fa608um-rv266w.html?product_id=127427"", ""price"": ""43.590.000₫""}}"
Laptop ASUS Gaming V16 V3607VM-RP044W,laptop-asus-gaming-v16-v3607vm-rp044w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15_15_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_1__9_75_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__9_100_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_157_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_104_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_164_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_141_1.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15_17.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15_17.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-gaming-v16-v3607vm-rp044w.html?product_id=106249"", ""price"": ""35.890.000₫""}}"
Laptop ASUS ExpertBook P1 P1403CVA-C5H16-63WS,laptop-asus-expertbook-p1-p1403cva-c5h16-63ws,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_27.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_17.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_15.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_12.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_15.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_11.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_7__64.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__75.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_8__53.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_9__44.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_10__38.png""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_28.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_28.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-expertbook-p1-p1403cva-c5h16-63ws.html?product_id=123049"", ""price"": ""26.490.000₫""}}"
Laptop ASUS VivoBook Go 14 E1404FA-EB935W,laptop-asus-vivobook-go-14-e1404fa-eb935w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_31_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_17_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_19_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_17_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_14_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_13_1.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_33.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_33.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-go-14-e1404fa-eb935w.html?product_id=123067"", ""price"": ""17.490.000₫""}}"
Laptop ASUS ROG Strix G16 G615JMR-S5155W,laptop-asus-rog-strix-g16-g615jmr-s5155w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_1__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_3__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_2__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_4__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_5__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_7__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_6__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_9__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_8__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_11__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_13__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_12__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_10__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_15__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_14__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_17__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_16__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_18__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_19__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_22__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_23__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_21__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_20__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_27__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_26__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_25__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/s/asusus_24__1.png""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/a/s/asusus_3.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/a/s/asusus_3.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615jmr-s5155w.html?product_id=105184"", ""price"": ""47.990.000₫""}}"
Laptop ASUS VivoBook 15 M1502NAQ-BQ031W,laptop-asus-vivobook-15-m1502naq-bq031w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_42_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_24_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_22_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_22_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_19_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_18_1.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_44.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_44.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-15-m1502naq-bq031w.html?product_id=123114"", ""price"": ""18.890.000₫""}}"
Laptop ASUS Vivobook S14 S5406SA-PP168WS,laptop-asus-vivobook-s14-s5406sa-pp168ws,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__10_127.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__10_100.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__5_93.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__8_113.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__8_110.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__8_75.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__5_80.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_128.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__10_128.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-s14-s5406sa-pp168ws.html?product_id=112400"", ""price"": ""26.990.000₫""}}"
Laptop ASUS Vivobook S14 S3407VA-LY053W,laptop-asus-vivobook-s14-s3407va-ly053w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__9_104.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_107.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_160.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_167.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__6_134.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_144.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__4_131.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__8_76.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_11__7_90.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15_20.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_1__9_78.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_9__9_123.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_105.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_105.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407va-ly053w.html?product_id=106271"", ""price"": ""23.390.000₫""}}"
Laptop ASUS ZenBook 14 UM3406GA-QD073WS,laptop-asus-zenbook-14-um3406ga-qd073ws,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15_32_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_169_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_1__9_84_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__9_121_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_154_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__4_138_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_175_2_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_117_2_1.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15_32_4.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15_32_4.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-zenbook-14-um3406ga-qd073ws.html?product_id=123163"", ""price"": ""35.290.000₫""}}"
Laptop ASUS Vivobook Go 15 E1504FA-BQ340W,laptop-asus-vivobook-go-15-e1504fa-bq340w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_168.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_91.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_108.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_100.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_75.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_82.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__132.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_169.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_169.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-go-15-e1504fa-bq340w.html?product_id=128695"", ""price"": ""17.990.000₫""}}"
Laptop ASUS Vivobook S16 S3607CA-SH082WS,laptop-asus-vivobook-s16-s3607ca-sh082ws,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__9_249.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_293.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_284.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__4_225.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_253.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_240.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__6_220.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_10__5_200.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_9__9_195.png""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_250.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_250.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-s16-s3607ca-sh082ws.html?product_id=108974"", ""price"": ""22.990.000₫""}}"
Laptop ASUS Vivobook S14 S3407QA-SF043WS,laptop-asus-vivobook-s14-s3407qa-sf043ws,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__9_254.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_286.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_295.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__4_227.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_255.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_242.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__6_222.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_10__5_202.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_9__9_197.png""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_255.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_255.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407qa-sf043ws.html?product_id=108985"", ""price"": ""23.390.000₫""}}"
Laptop ASUS ExpertBook P5 P5405CSA-NZ0017W,laptop-asus-expertbook-p5-p5405csa-nz0017w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__6_123_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__2_145_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_9__4_160_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_10__4_117_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_11__5_120_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__4_146_1.png""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__2_147.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__2_147.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0017w.html?product_id=93368"", ""price"": ""38.990.000₫""}}"
Laptop ASUS VivoBook 14 A1407QA-LY114W,laptop-asus-vivobook-14-a1407qa-ly114w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2_41.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_3__1_21.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_1__1_23.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_2__1_21.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_4__1_18.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_5__1_17.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_7__68.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_6__80.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_8__54.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/s/ssss_9__45.png""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_40.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/s/s/ssss_2_40.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-vivobook-14-a1407qa-ly114w.html?product_id=123108"", ""price"": ""17.990.000₫""}}"
Laptop ASUS Gaming V16 V3607VH-RP025W,laptop-asus-gaming-v16-v3607vh-rp025w,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__9_216_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_209_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_265_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_231_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_259_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__6_204_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7__4_207_1.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_218.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__9_218.png"", ""product_url"": ""https://cellphones.com.vn/laptop-asus-gaming-v16-v3607vh-rp025w.html?product_id=108018"", ""price"": ""32.990.000₫""}}"
