name,sku,base_price,sale_price,description,specifications,images,colors
iPad Pro 11 2021 M1 5G 1TB I Chính hãng Apple Việt Nam,may-doc-sach-kindle-paperwhite-6-16gb-khong-quang-cao,45.990.000đ,30.990.000đ,"Đặc điểm nổi bật
iPad Pro 11 inch 2021 5G được cung cấp sức mạnh bởi vi xử lý mạnh mẽ Apple M1 trong đó có 8 lõi CPU và 8 lõi GPU cho tốc độ xử lý của CPU nhanh hơn 50% so với thế hệ iPad Pro trước đó. Nếu bạn lưu trữ nhiều hơn, tham khảo ngay iPad Pro 11 inch 2021 5G 2TB","{""Màn hình"": [{""name"": ""Kích thước màn hình"", ""value"": ""11 inches""}, {""name"": ""Công nghệ màn hình"", ""value"": ""IPS LCD""}, {""name"": ""Độ phân giải màn hình"", ""value"": ""2048 x 2732 pixels""}, {""name"": ""Tính năng màn hình"", ""value"": ""Tần số quét 120Hz\nTỉ lệ tương phản 1000000:1\nĐộ sáng 600 nit\nDải màu P3\nCông nghệ True-Tone""}], ""Camera sau"": [{""name"": ""Camera sau"", ""value"": ""12MP góc rộng\n10MP góc siêu rộng""}, {""name"": ""Quay video"", ""value"": ""4K@24/25/30/60fps, 1080p@25/30/60/120/240fps; Chống rung EIS""}], ""Camera trước"": [{""name"": ""Camera trước"", ""value"": ""12MP góc siêu rộng 122 độ""}, {""name"": ""Quay video trước"", ""value"": ""1080p@25/30/60fps, Chống rung EIS""}], ""Vi xử lý & đồ họa"": [{""name"": ""Chipset"", ""value"": ""Apple M1 8 nhân""}, {""name"": ""GPU"", ""value"": ""8 nhân GPU""}], ""RAM & lưu trữ"": [{""name"": ""Dung lượng RAM"", ""value"": ""16 GB""}, {""name"": ""Bộ nhớ trong"", ""value"": ""1 TB""}, {""name"": ""Khe cắm thẻ nhớ"", ""value"": ""Không""}], ""Pin & công nghệ sạc"": [{""name"": ""Pin"", ""value"": ""28.65Wh""}, {""name"": ""Công nghệ sạc"", ""value"": ""Sạc nhanh 18W""}, {""name"": ""Cổng sạc"", ""value"": ""USB Type-C""}], ""Giao tiếp & kết nối"": [{""name"": ""Thẻ SIM"", ""value"": ""Nano-SIM + eSIM""}, {""name"": ""Hỗ trợ mạng"", ""value"": ""5G""}, {""name"": ""GPS"", ""value"": ""Có, hỗ trợ A-GPS, GLONASS, GALILEO, QZSS""}], ""Tính năng khác"": [{""name"": ""Hệ điều hành"", ""value"": ""iPadOS""}], ""Bộ xử lý & Đồ họa"": [{""name"": ""Loại CPU"", ""value"": ""8 nhân CPU""}], ""Kích thước & Trọng lượng"": [{""name"": ""Kích thước"", ""value"": ""247.6 x 178.5 x 5.9 mm""}, {""name"": ""Trọng lượng"", ""value"": ""466 g""}], ""Thiết kế & Trọng lượng"": [{""name"": ""Chất liệu mặt lưng"", ""value"": ""Kim loại""}, {""name"": ""Chất liệu khung viền"", ""value"": ""Kim loại""}], ""Tiện ích khác"": [{""name"": ""Các loại cảm biến"", ""value"": ""Cảm biến gia tốc, Cảm biến tiệm cận, Cảm biến ánh sáng, La bàn, Con quay hồi chuyển, Cảm biến áp kế""}], ""Cổng kết nối"": [{""name"": ""Wi-Fi"", ""value"": ""Wi-Fi 6""}, {""name"": ""Bluetooth"", ""value"": ""v5.0""}]}","[""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-pro-2021-11inch-grey_2_2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/a/p/apple_ipad_pro_2021_silver_11_1-_tejar_1_4.jpg""]","{""product_color_1"": {""color"": ""Bạc"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/ip_b_c_8.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/p/ip_b_c_8.jpg"", ""product_url"": ""https://cellphones.com.vn/ipad-pro-11-2021-5g-1tb.html?product_id=32498"", ""price"": ""30.990.000₫""}, ""product_color_2"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/m/xma_pro_8.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/x/m/xma_pro_8.jpg"", ""product_url"": ""https://cellphones.com.vn/ipad-pro-11-2021-5g-1tb.html?product_id=32499"", ""price"": ""30.990.000₫""}}"
iPad Air 6 M2 13 inch Wifi 256GB I Chính hãng Apple Việt Nam,may-doc-sach-boox-go-10-3,24.990.000đ,19.990.000đ,,"{""Màn hình"": [{""name"": ""Kích thước màn hình"", ""value"": ""12.9 inches""}, {""name"": ""Công nghệ màn hình"", ""value"": ""Liquid Retina""}, {""name"": ""Độ phân giải màn hình"", ""value"": ""2732 x 2048 pixels""}, {""name"": ""Tính năng màn hình"", ""value"": ""Màn hình Multi-Touch với công nghệ LED nền và IPS, mật độ 264 ppi\nDải màu rộng (P3)\nTrue Tone\nCông nghệ ép kín, 600 nit""}], ""Camera sau"": [{""name"": ""Camera sau"", ""value"": ""Camera góc rộng 12MP, khẩu độ ƒ/1.8""}, {""name"": ""Quay video"", ""value"": ""Quay video 4K ở tốc độ 24 fps, 25 fps, 30 fps, hoặc 60 fps\nQuay video HD 1080p ở tốc độ 25 fps, 30 fps, hoặc 60 fps\nQuay video HD 720p ở tốc độ 30 fps\nHỗ trợ quay video chậm 1080p ở tốc độ 120 fps hoặc 240 fps\nVideo tua nhanh có chống rung""}, {""name"": ""Tính năng camera"", ""value"": ""Độ thu phóng kỹ thuật số lên đến 5x\nỐng kính 5 thành phần\nTự động lấy nét theo pha Focus Pixels\nChụp ảnh toàn cảnh Panorama (lên đến 63MP)\nHDR thông minh thế hệ 4\nChụp hình dải màu rộng cho ảnh và ảnh động Live Photos\nĐịnh vị ảnh""}], ""Camera trước"": [{""name"": ""Camera trước"", ""value"": ""Camera trước Ultra Wide 12MP trên cạnh ngang\nKhẩu độ ƒ/2.4""}, {""name"": ""Quay video trước"", ""value"": ""HDR thông minh thế hệ 4\nQuay video HD 1080p ở tốc độ 25 fps, 30 fps, hoặc 60 fps\nVideo tua nhanh có chống rung\nĐộ lệch tương phản mở rộng khi quay video ở tốc độ lên đến 30 fps\nChống rung video kỹ thuật số (1080p và 720p)\nHiệu chỉnh ốn""}], ""Vi xử lý & đồ họa"": [{""name"": ""Chipset"", ""value"": ""Apple M2""}, {""name"": ""GPU"", ""value"": ""GPU 10 lõi\nNeural Engine 16 lõi""}], ""Giao tiếp & kết nối"": [{""name"": ""Công nghệ NFC"", ""value"": ""Không""}, {""name"": ""Jack tai nghe 3.5"", ""value"": ""Không""}, {""name"": ""GPS"", ""value"": ""GPS/GNSS\nĐịnh vị vi mô iBeacon""}], ""RAM & lưu trữ"": [{""name"": ""Dung lượng RAM"", ""value"": ""8 GB""}, {""name"": ""Bộ nhớ trong"", ""value"": ""256 GB""}, {""name"": ""Khe cắm thẻ nhớ"", ""value"": ""Không""}], ""Pin & công nghệ sạc"": [{""name"": ""Pin"", ""value"": ""Tích hợp pin sạc Li-Po 36,59 watt‑giờ""}, {""name"": ""Cổng sạc"", ""value"": ""USB Type-C""}], ""Tính năng khác"": [{""name"": ""Hệ điều hành"", ""value"": ""iPadOS 17""}], ""Bộ xử lý & Đồ họa"": [{""name"": ""Loại CPU"", ""value"": ""CPU 8 lõi với 4 lõi hiệu năng và 4 lõi tiết kiệm điện""}], ""Kích thước & Trọng lượng"": [{""name"": ""Kích thước"", ""value"": ""Rộng 214,9 mm x cao 280,6 mm x dày 6,1 mm""}, {""name"": ""Trọng lượng"", ""value"": ""617 gram""}], ""Thông số khác"": [{""name"": ""Tương thích"", ""value"": ""Apple Pencil Pro\nApple Pencil USB-C 2023\nBàn phím iPad Air 13 M2/ Pro 12.9 M2 Apple Magic Keyboard + Trackpad\nBàn phím iPad Air 13 M2/ Pro 12.9 M2 Apple Smart Keyboard""}, {""name"": ""Công nghệ - Tiện ích"", ""value"": ""Touch ID\nLiDAR Scanner""}, {""name"": ""Tiện ích khác"", ""value"": ""Apple Pay\nPhát Âm Thanh Không Gian""}, {""name"": ""Công nghệ âm thanh"", ""value"": ""Loa stereo ở cạnh trên và cạnh dưới""}], ""Tiện ích khác"": [{""name"": ""Cảm biến vân tay"", ""value"": ""Cảm biến vân tay cạnh bên""}, {""name"": ""Các loại cảm biến"", ""value"": ""Cảm biến gia tốc, Cảm biến ánh sáng, Con quay hồi chuyển, Cảm biến áp kế""}], ""Cổng kết nối"": [{""name"": ""Wi-Fi"", ""value"": ""Wi‑Fi 6E (802.11ax) với 2x2 MIMO4""}, {""name"": ""Bluetooth"", ""value"": ""Bluetooth 5.3""}]}","[""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_2_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_3_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_4_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_5_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_6_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_7_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/p/ipad-air-6-m2-13-inch-256gb_8_.jpg""]","{""product_color_1"": {""color"": ""Tím"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_2__9.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_2__9.png"", ""product_url"": ""https://cellphones.com.vn/ipad-air-6-m2-13-inch-256gb.html?product_id=81903"", ""price"": ""19.990.000₫""}, ""product_color_2"": {""color"": ""Trắng vàng"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_3__9.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_3__9.png"", ""product_url"": ""https://cellphones.com.vn/ipad-air-6-m2-13-inch-256gb.html?product_id=81902"", ""price"": ""19.990.000₫""}, ""product_color_3"": {""color"": ""Xanh dương"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_8.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_8.png"", ""product_url"": ""https://cellphones.com.vn/ipad-air-6-m2-13-inch-256gb.html?product_id=81901"", ""price"": ""19.990.000₫""}, ""product_color_4"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_1__7.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/p/ipad-air-6-m2-11-inch_1__7.png"", ""product_url"": ""https://cellphones.com.vn/ipad-air-6-m2-13-inch-256gb.html?product_id=81900"", ""price"": ""19.990.000₫""}}"
Máy đọc sách Kindle Paperwhite 6 16GB (Bản không quảng cáo),may-doc-sach-boox-go-color-7,6.490.000đ,5.490.000đ,"Đặc điểm nổi bật
Paperwhite 6 16Gb không quảng cáo là chiếc máy đọc sách Kindle lý tưởng dành cho những ai yêu thích trải nghiệm đọc sách mượt mà và tiện lợi .Với màn hình cải tiến chống chói, khả năng lật trang siêu tốc hơn 25% và thiết kế siêu nhẹ Thời lượng pin của máy đọc sách này lên đến 12 tuần, khả năng chống nước cùng kho sách phong phú.
Nội dung chính
1. Máy đọc sách Kindle Paperwhite 6 16GB không quảng cáo - Thiết kế gọn nhẹ trải nghiệm đọc mượt mà
1.1. Kiểu dáng thanh mảnh, chống nước vượt trội
1.2. Màn hình sắc nét chống chói giúp đọc sách mọi lúc mọi nơi
1.3. Pin dung lượng cao thoải mái lưu trữ nhiều cuốn sách
1.4. Không quảng cáo tập trung đọc trải nghiệm Kindle trọn vẹn
1.5. Hỗ trợ đa dạng định dạng dễ dàng chuyển đổi sách nói
2. Mua ngay máy đọc sách Kindle Paperwhite 6 16Gb không quảng cáo chính hãng tại CellphoneS
Máy đọc sách Kindle Paperwhite 6 16GB không quảng cáo - Thiết kế gọn nhẹ trải nghiệm đọc mượt mà
Máy đọc sách Kindle Paperwhite 6 16Gb không quảng cáo là chiếc máy đọc sách lý tưởng cho những ai yêu thích đọc thoải mái, tiện lợi và không bị gián đoạn. Sản phẩm máy đọc sách Kindle này với thiết kế mỏng nhẹ, màn hình sắc nét, pin bền, kho sách phong phú.
>> Sản phẩm tham khảo: Kindle Basic 2024 thiết kế nhỏ gọn siêu nhẹ, đọc lâu lo không mỏi.
Kiểu dáng thanh mảnh, chống nước vượt trội
Kindle Paperwhite 6 16GB có thiết kế mỏng nhẹ, chỉ 211g, mang đến cho bạn cầm nắm thoải mái trong thời gian dài mà không lo mỏi tay. Đây là giải pháp lý tưởng cho những người yêu thích đọc sách trong thời gian dài.
Không chỉ có thiết kế gọn gàng, máy còn đạt chuẩn chống nước IPX8, cho phép bạn đọc sách ngay cả ở bể bơi hay trong bồn tắm mà không sợ hư hỏng. Với những tính năng này, Kindle Paperwhite 6 16GB mang đến đọc linh hoạt, giúp bạn tận hưởng sách mọi thời điểm. 
Màn hình sắc nét chống chói giúp đọc sách mọi lúc mọi nơi
Máy sở hữu màn hình 7 inch chất lượng sắc nét, giúp văn bản rõ ràng và dễ đọc hơn. Công nghệ chống chói giúp quá trình đọc sách ngoài trời mà không bị lóa, mang lại trải nghiệm thoải mái như đọc trên giấy.
Ngoài ra, máy đọc sách Kindle Paperwhite 6 16Gb không quảng cáo cho phép tùy chỉnh độ sáng, độ ấm màn hình và độ đậm văn bản, khiến bạn đọc sách dễ dàng. Đặc biệt, tốc độ lật trang nhanh hơn 25% so với phiên bản trước đảm bảo quá trình đọc sách liền mạch và không bị gián đoạn.
Pin dung lượng cao thoải mái lưu trữ nhiều cuốn sách
Máy đọc sách Kindle Paperwhite 6 16Gb không quảng cáo được trang bị viên pin có thể sử dụng đến 12 tuần chỉ với một lần sạc, dựa trên thói quen đọc 30 phút mỗi ngày. Nhờ vậy, bạn có thể tận hưởng trải nghiệm đọc sách trong thời gian dài mà không cần lo lắng về pin.
Bên cạnh đó, bộ nhớ 16GB mang đến không gian lưu trữ hàng nghìn cuốn sách, cho phép mang theo cả thư viện cá nhân bên mình mà không cần kết nối internet. Đây là sự lựa chọn hoàn hảo cho những ai yêu thích đọc sách và muốn có một thiết bị lưu trữ lớn.
Không quảng cáo tập trung đọc trải nghiệm Kindle trọn vẹn
Một trong những điểm nổi bật của máy đọc sách này là trải nghiệm đọc sách không chứa quảng cáo. Đảm bảo bạn tập trung trọn vẹn vào nội dung mà không bị gián đoạn bởi các thông báo không mong muốn.
Bên cạnh đó, thiết bị cung cấp quyền truy cập vào hơn 15 triệu đầu sách trên Kindle Store, bao gồm tiểu thuyết, khoa học, lịch sử, sách hướng dẫn và nhiều thể loại khác. Nhờ đó, bạn có thể dễ dàng tìm kiếm và đọc mọi cuốn sách yêu thích mà không lo bị giới hạn nội dung.
Hỗ trợ đa dạng định dạng dễ dàng chuyển đổi sách nói
Máy đọc sách Kindle Paperwhite 6 16Gb không quảng cáo được trang bị tính năng VoiceView, cho phép chuyển đổi sách tiếng Anh thành sách nói một cách tiện lợi. Tính năng này mang đến sự linh hoạt hơn, thích hợp cho những ai muốn kết hợp giữa đọc và nghe sách.
Ngoài ra, thiết bị còn hỗ trợ đa dạng định dạng tệp như AZW3, AZW, TXT, PDF, MOBI, DOCX, EPUB, JPEG, GIF, PNG và nhiều định dạng phổ biến khác. Nhờ vậy,có thể dễ dàng tiếp cận sách từ nhiều nguồn mà không lo lắng giới hạn định dạng.
Mua ngay máy đọc sách Kindle Paperwhite 6 16Gb không quảng cáo chính hãng tại CellphoneS
Máy đọc sách Kindle Paperwhite 6 16Gb không quảng cáo là lựa chọn lý tưởng cho những ai đam mê đọc sách nhờ thiết kế mỏng nhẹ và kho sách phong phú. Hiện nay, CellphoneS đang phân phối dòng máy đọc sách chính hãng này.
Khi mua sắm tại CellphoneS, bạn sẽ nhận được máy đọc sách chất lượng, chế độ bảo hành tốt và nhiều khuyến mãi. Mua ngay hôm nay để thoải mái đọc sách trọn vẹn nhất!","{""Màn hình"": [{""name"": ""Kích thước màn hình"", ""value"": ""7.0 inches""}, {""name"": ""Tính năng màn hình"", ""value"": ""Công nghệ màn hình 7 ”Paperwhite của Amazon với ánh sáng tích hợp, 300 ppi, công nghệ phông chữ được tối ưu hóa, thang màu xám 16 cấp.""}], ""RAM & lưu trữ"": [{""name"": ""Bộ nhớ trong"", ""value"": ""16 GB""}], ""Pin & công nghệ sạc"": [{""name"": ""Pin"", ""value"": ""Lên đến 12 tuần""}, {""name"": ""Công nghệ sạc"", ""value"": ""Sạc đầy trong vòng chưa đầy 2,5 giờ với bộ đổi nguồn USB 9W.""}, {""name"": ""Cổng sạc"", ""value"": ""USB Type-C""}], ""Kích thước & Trọng lượng"": [{""name"": ""Kích thước"", ""value"": ""127.6 x 176.7 x 7.8 mm""}, {""name"": ""Trọng lượng"", ""value"": ""211g""}], ""Thông số khác"": [{""name"": ""Chỉ số kháng nước, bụi"", ""value"": ""IPX8""}, {""name"": ""Công nghệ - Tiện ích"", ""value"": ""Trình đọc màn hình VoiceView""}], ""Tiện ích khác"": [{""name"": ""Các loại cảm biến"", ""value"": ""Cảm biến ánh sáng""}], ""Cổng kết nối"": [{""name"": ""Wi-Fi"", ""value"": ""Wi-Fi 2.4 GHz/5.0 GHz""}, {""name"": ""Bluetooth"", ""value"": ""Có""}]}","[""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-kindle-paperwhite-6-16gb_2__3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-kindle-paperwhite-6-16gb_1__3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-kindle-paperwhite-6-16gb_3.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_-_2025-02-08t151734.938.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/m/image_-_2025-02-08t151734.938.png"", ""product_url"": ""https://cellphones.com.vn/may-doc-sach-kindle-paperwhite-6-16gb-khong-quang-cao.html?product_id=100045"", ""price"": ""5.490.000₫""}}"
Máy đọc sách Boox Go 10.3,may-doc-sach-kindle-scribe-10-3-inch-premium-kem-but-32gb,14.390.000đ,11.390.000đ,"Đặc điểm nổi bật
 Máy đọc sách Boox Go 10.3 được thiết kế với độ dày chỉ 4.5mm cùng màn hình E-Ink 10.3 inch để mang tới trải nghiệm đọc không khác gì đọc sách giấy. Mẫu máy đọc sách Boox này còn được trang bị chip xử lý Qualcomm 2.4GHz, 4GB RAM và hệ điều hành Android 12 nhằm mở rộng tính ứng dụng cho người dùng. Đi kèm mỗi sản phẩm là một chiếc bút Boox Pen Plus để người dùng có thể tiện lợi ghi chú trong quá trình sử dụng.
Nội dung chính
1. Máy đọc sách Boox Go 10.3 - Đọc sách tiện lợi, ghi chú mượt mà
1.1. Mở rộng tính năng với cấu hình vượt trội
1.2. Trải nghiệm như dùng giấy với thiết kế mỏng nhẹ cùng màn hình E-Ink
1.3. Ghi chú tiện lợi với bút Boox Pen Plus
1.4. Hoạt động hàng tuần với viên pin 3700mAh
2. Mua máy đọc sách Boox Go 10.3 giá tốt, chính hãng tại CellphoneS
Máy đọc sách Boox Go 10.3 - Đọc sách tiện lợi, ghi chú mượt mà
Máy đọc sách Boox Go 10.3 với màn hình E-Ink kích thước lớn và bút cảm ứng đi kèm sẽ giúp người dùng có thể đọc sách, ghi chú một cách tiện lợi. Mẫu máy đọc sách của Boox còn được cài đặt hệ điều hành Android 12 mặc định để mở rộng thêm các tính năng giải trí, học tập khác.
Mở rộng tính năng với cấu hình vượt trội
Máy đọc sách Boox Go 10.3 được trang bị con chip Qualcomm có tốc độ xử lý 2.4GHz. Kèm theo đó là 4G RAM để mẫu máy đọc sách của Boox có được khả năng hoạt động đa nhiệm đủ ổn định và mượt mà. Với hệ điều hành Android 12 được cài đặt mặc định và 64GB bộ nhớ trong, người dùng có thể thoải mái cài đặt các ứng dụng vẽ, ghi chú, đọc sách, email,...cũng như lưu trữ số lượng lớn ebook.
>> Sản phẩm tham khảo: New Kindle gen 11 - Pin bền bỉ, chỉ sạc một lần đọc thoải mái suốt nhiều tuần.
Trải nghiệm như dùng giấy với thiết kế mỏng nhẹ cùng màn hình E-Ink
Máy đọc sách Boox Go 10.3 được thiết kế để mang tới trải nghiệm tương tự như khi dùng và đọc sách giấy. Sản phẩm có độ dày chỉ 4.5mm và trọng lượng 365gr. Điều này giúp người dùng có thể thoải mái cầm nắm, sử dụng ở nhiều tư thế trong thời gian dài cũng như tiện lợi cất trọng. Phần mặt lưng được làm giả da để thiết bị cố định tốt hơn trên các bề mặt trơn như kính.
Boox Go 10.3 còn được trang bị một màn hình E-Ink Carta 1200 không đèn nền để mang tới trải nghiệm như khi đọc sách giấy. Với mật độ điểm ảnh 300PPI, các ký tự, hình ảnh sẽ luôn được độ sắc nét ngay cả dưới ánh nắng. Phần viền màn hình tuy không mỏng đều nhau nhưng lại có màu sắc giống với màu nền màn hình E-Ink để tạo nên hiệu ứng tràn viền, liền mạch.
Ghi chú tiện lợi với bút Boox Pen Plus
Đi kèm với mỗi máy đọc sách Boox Go 10.3 là một chiếc bút Boox Pen Plus. Thông qua chiếc bút cảm ứng này, người dùng không chỉ ghi chép mà còn có thể lựa chọn các loại nét bút, thêm hình khối,...nhằm mang tới trải nghiệm ghi như trên giấy thật. Ngoài ra, thiết bị còn có thể tương thích với các dòng bút cảm ứng cao cấp khác thông qua công nghệ Bluetooth 5.0 được tích hợp sẵn để mở rộng tính năng ghi chép.
Hoạt động hàng tuần với viên pin 3700mAh
Máy đọc sách Boox Go 10.3 được tích hợp sẵn một viên pin 3700mAh. Mức năng lượng này tuy có vẻ thấp hơn so với các mẫu tablet khác có trên thị trường. Tuy nhiên, việc sử dụng màn hình E-Ink sẽ giúp tối ưu lượng điện năng mà tablet cần tiêu thụ. Nhờ vậy mà với mỗi lần sạc, Boox Go 10.3 có thể hoạt động liên tục hàng tuần để người dùng không cần lo lắng về tình trạng hết pin giữa chừng.
Mua máy đọc sách Boox Go 10.3 giá tốt, chính hãng tại CellphoneS
Máy đọc sách Boox Go 10.3 hiện đã có thể tham khảo và đặt hàng tại hệ thống bán lẻ CellphoneS với hơn 100 cửa hàng tại nhiều tỉnh, thành phố trên khắp cả nước. Mẫu máy đọc sách của Boox này còn có giá bán vô cùng ưu đãi khi được hưởng thêm nhiều chương trình giảm giá, chính sách trả góp không lãi suất, chiết khấu Smember,...của CellphoneS.","{""Màn hình"": [{""name"": ""Kích thước màn hình"", ""value"": ""10.3 inches""}, {""name"": ""Độ phân giải màn hình"", ""value"": ""2480*1860 pixels""}, {""name"": ""Tính năng màn hình"", ""value"": ""Màn hình đơn sắc (đen trắng) 10.3\"" Eink Carta 1200 phủ kính siêu mỏng\nĐen trắng 300ppi""}], ""RAM & lưu trữ"": [{""name"": ""Dung lượng RAM"", ""value"": ""4 GB""}, {""name"": ""Bộ nhớ trong"", ""value"": ""64 GB""}], ""Pin & công nghệ sạc"": [{""name"": ""Pin"", ""value"": ""3700mAh""}, {""name"": ""Cổng sạc"", ""value"": ""USB Type-C""}], ""Tính năng khác"": [{""name"": ""Hệ điều hành"", ""value"": ""Android 12""}], ""Bộ xử lý & Đồ họa"": [{""name"": ""Loại CPU"", ""value"": ""Qualcomm 2.4 Ghz Octa-core""}], ""Kích thước & Trọng lượng"": [{""name"": ""Kích thước"", ""value"": ""235 x 183 x 4.5 mm""}, {""name"": ""Trọng lượng"", ""value"": ""365g""}], ""Thông số khác"": [{""name"": ""Tương thích"", ""value"": ""Cảm ứng điện dung+ Bút Stylus 4096 lực""}, {""name"": ""Tiện ích khác"", ""value"": ""TTS, Ghi chú, Viết nguệch ngoạc, Từ điển, Lịch, cảm biến vân tay""}], ""Cổng kết nối"": [{""name"": ""Wi-Fi"", ""value"": ""2.4GHz + 5GHz""}, {""name"": ""Bluetooth"", ""value"": ""v5.0""}]}","[""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-boox-go-10-3.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_1_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_6_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_2_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_7_.png""]","{""product_color_1"": {""color"": ""Trắng"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_1.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/m/a/may-doc-sach-boox-go-10-3_1.png"", ""product_url"": ""https://cellphones.com.vn/may-doc-sach-boox-go-10-3.html?product_id=92953"", ""price"": ""11.390.000₫""}}"
