name,sku,base_price,sale_price,description,specifications,images,colors
Honor X5c Plus 4GB 64GB,dien-thoai-honor-x5c-plus,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_x5c_plus_4gb_64gb-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_x5c_plus_4gb_64gb-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-1_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-2_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-3_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-4_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-5_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-6_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-7_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-8_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-9_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-10_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-11_1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-3_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-2_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-4_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-5_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-6_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-7_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-9_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-8_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-10_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-11_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-2_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-3_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-4_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-5_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-6_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-7_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-8_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-9_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-10_1.jpg""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-honor-x5c-plus_4.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-honor-x5c-plus_4.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-x5c-plus.html?product_id=122355"", ""price"": ""3.690.000₫""}, ""product_color_2"": {""color"": ""Xanh lá"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-x5c-plus-xanh.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor-x5c-plus-xanh.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-x5c-plus.html?product_id=122354"", ""price"": ""3.690.000₫""}}"
Honor X5c Plus 4GB 128GB,dien-thoai-honor-x5c-plus-4gb-128gb,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-x5c-plus-4gb-128gb-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-x5c-plus-4gb-128gb-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-2_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-3_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-5_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-4_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-6_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-7_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-8_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-9_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-10_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-la-11_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-5.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-6.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-7.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-9.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-8.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-11.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-xanh-10.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-5.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-6.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-7.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-8.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-9.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5c-plus-4gb-128gb-den-10.jpg""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-x5c-plus-den.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor-x5c-plus-den.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-x5c-plus-4gb-128gb.html?product_id=122353"", ""price"": ""3.990.000₫""}, ""product_color_2"": {""color"": ""Xanh lá"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-x5c-plus-xanh_1.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor-x5c-plus-xanh_1.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-x5c-plus-4gb-128gb.html?product_id=122356"", ""price"": ""3.990.000₫""}}"
HONOR X9c 5G 12GB 256GB,dien-thoai-honor-x9c-5g,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-x9c-5g-12gb-256gb-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-x9c-5g-12gb-256gb-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/_/i/_i_n_tho_i_honor_x6c_6gb_128gb-1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/_/i/_i_n_tho_i_honor_x9c_5g_12gb_256gb.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-3_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-2_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-1_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-6_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-5_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-4_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-7_2_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b_4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-4_4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-5_4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-3_4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x5b-6_4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9c-5g-2_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9c-5g-1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9c-5g_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9c-5g-3_1.jpg""]","{""product_color_1"": {""color"": ""Tím"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-x9c-5g-1.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor-x9c-5g-1.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-x9c-5g.html?product_id=111749"", ""price"": ""7.290.000₫""}, ""product_color_2"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-x9c-5g.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor-x9c-5g.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-x9c-5g.html?product_id=111748"", ""price"": ""7.290.000₫""}}"
HONOR Magic V5 16GB 512GB,dien-thoai-honor-magic-v5,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-magic-v5-3_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-magic-v5-4_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-2_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-1_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-5.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-3_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-8.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-7.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-6.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-9.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-10.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-11.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-13.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-12.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5_1_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-1_4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-2_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-3_3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-4_2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-5_2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-6_2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-7_2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-8_2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-9_2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v5-10_2.jpg""]","{""product_color_1"": {""color"": ""Trắng Ánh Trăng"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-magic-v5-1_2.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor-magic-v5-1_2.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-magic-v5.html?product_id=113351"", ""price"": ""39.990.000₫""}, ""product_color_2"": {""color"": ""Vàng Bình Minh"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-magic-v5_1_1.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor-magic-v5_1_1.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-magic-v5.html?product_id=113352"", ""price"": ""39.990.000₫""}}"
HONOR 400 Lite 5G 12GB 256GB,dien-thoai-honor-400-lite-5g,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-400-lite-5g-12gb-256gb-3_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-400-lite-5g-12gb-256gb-4_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-5.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-6.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-7.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-8.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-9.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_lite_5g_12gb_256gb-10.jpg""]","{""product_color_1"": {""color"": ""Xanh lá"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/i/_i_n_tho_i_honor_400_lite_5g_12gb_256gb_1.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/_/i/_i_n_tho_i_honor_400_lite_5g_12gb_256gb_1.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-400-lite-5g.html?product_id=111736"", ""price"": ""8.130.000₫""}}"
HONOR 400 Pro 5G 12GB 512GB,dien-thoai-honor-400-pro-5g,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-400-pro-5g-3_1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-honor-400-pro-5g-2.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_pro_5g_12gb_512gb-2_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor_400_pro_5g_12gb_512gb_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g-1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g-2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g-5.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g-6.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g-4.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-400-pro-5g-7.jpg""]","{""product_color_1"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor_400_pro_5g_12gb_512gb.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor_400_pro_5g_12gb_512gb.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-400-pro-5g.html?product_id=111966"", ""price"": ""15.990.000₫""}, ""product_color_2"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor_400_pro_5g_12gb_512gb-2.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/h/o/honor_400_pro_5g_12gb_512gb-2.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-honor-400-pro-5g.html?product_id=111967"", ""price"": ""15.990.000₫""}}"
HONOR Win RT,dien-thoai-honor-win-rt,,,,,[],{}
HONOR 600 Pro 5G 12GB 256GB,dien-thoai-honor-600-pro,,,,,[],{}
HONOR Power 2,dien-thoai-honor-power-2,,,,,[],{}
Honor Magic 5 Pro,honor-magic-5-pro,,,,,[],{}
Honor Magic 6 Pro,dien-thoai-honor-magic-6-pro-77856,,,,,[],{}
Honor Magic 5,honor-magic-5,,,,,[],{}
Honor X40 5G,honor-x40,,,,,[],{}
Honor 200 Pro,dien-thoai-honor-200-pro,,,,,[],{}
Honor X8A,honor-x8a,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-x8a_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-x8a_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-x8a_2_.png""]",{}
HONOR 600 Lite,dien-thoai-honor-600-lite,,,,,[],{}
Honor X9,honor-x9,,,,,[],{}
HONOR Magic V Flip 2,dien-thoai-honor-magic-v-flip-2,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-magic-v-flip-2-2.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-magic-v-flip-2-3.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-magic-v-flip-2-5.jpg""]",{}
Honor 200 Lite,dien-thoai-honor-200-lite,,,,,[],{}
Honor X7,honor-x7,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-x7_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-x7_3_.png""]",{}
Honor 90 Pro,honor-90-pro,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-90-pro_2_.jpg""]",{}
HONOR 600 5G 8GB 256GB,dien-thoai-honor-600,,,,,[],{}
Honor Magic 2,honor-magic-2,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/_/d/_d.png""]",{}
Honor 80 GT,honor-80-gt,,,,,[],{}
Honor X6,honor-x6,,,,,[],{}
Honor X9B,dien-thoai-honor-x9b,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9b_7_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9b_8_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9b_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9b_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9b_2_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-honor-x9b_1_.png""]",{}
Honor 80 Pro,honor-80-pro,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-80-pro-plus-600x600_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/f/sffg_2__1.jpg""]",{}
Honor 90,honor-90,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-90_3_.jpg""]",{}
Honor Magic V2,honor-magic-v2,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-magic-v2_2__1.png""]",{}
Honor Magic V3,dien-thoai-honor-magic-v3,,,,,[],{}
Honor X5 Plus,honor-x5-plus,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/h/o/honor-x5-plus_2_.png""]",{}
Honor X50i,honor-x50i,,,,,[],{}
Honor 200,dien-thoai-honor-200,,,,,[],{}
Honor Play 30,honor-play-30,,,,,[],{}
