name,sku,base_price,sale_price,description,specifications,images,colors
Infinix Hot 50 Pro Plus 8GB 256GB,dien-thoai-infinix-hot-50-pro-plus,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1262702446.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_11_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_10_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_12_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_1_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_7_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_8_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_6_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus_9_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus..png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus._2__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus._1__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus._3__1.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus._4_.png""]","{""product_color_1"": {""color"": ""Xanh lá"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus._1.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-pro-plus._1.png"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50-pro-plus.html?product_id=103235"", ""price"": ""4.790.000₫""}, ""product_color_2"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-24_15-16-24.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-24_15-16-24.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50-pro-plus.html?product_id=97419"", ""price"": ""4.790.000₫""}, ""product_color_3"": {""color"": ""Tím"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-24_15-16-20.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-24_15-16-20.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50-pro-plus.html?product_id=97421"", ""price"": ""4.790.000₫""}, ""product_color_4"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-24_15-16-18.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/p/h/photo_2024-12-24_15-16-18.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50-pro-plus.html?product_id=97422"", ""price"": ""4.790.000₫""}}"
Infinix Smart 9 3GB 64GB,dien-thoai-infinix-smart-9,,,,,[],{}
Infinix Note 50 Pro 12GB 256GB,dien-thoai-infinix-note-50-pro,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-infinix-note-50-pro-3_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-infinix-note-50-pro-4_1.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_15_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_6_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_7_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_8_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_9_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_16_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_20_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_18_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-note-50-pro_19_.png""]","{""product_color_1"": {""color"": ""Titan"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/n/infinix-note-50-pro-xam.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/n/infinix-note-50-pro-xam.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-note-50-pro.html?product_id=108356"", ""price"": ""6.560.000₫""}, ""product_color_2"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/n/infinix-note-50-pro-racing.jpg"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/i/n/infinix-note-50-pro-racing.jpg"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-note-50-pro.html?product_id=108355"", ""price"": ""6.560.000₫""}}"
Infinix Hot 50 8GB 256GB,dien-thoai-infinix-hot-50,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/p/h/photo_2024-12-27_09-49-51_3_.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/p/h/photo_2024-12-27_09-49-47.jpg"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/2/0/20241205.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_3_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_2_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_8_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_1_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_6_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_7_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/2/0/20241206.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_3_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_6_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_7_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_1_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_2_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/2/0/20241207.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_3_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_6_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_7_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_1_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_2_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/2/0/20241208.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_3_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_1_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_2_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_5_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_4_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_7_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_6_.png"", ""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_8_.png""]","{""product_color_1"": {""color"": ""Đen"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_3__1.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-den_3__1.png"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50.html?product_id=97355"", ""price"": ""3.790.000₫""}, ""product_color_2"": {""color"": ""Xám"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_3__1.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xam_3__1.png"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50.html?product_id=97357"", ""price"": ""3.790.000₫""}, ""product_color_3"": {""color"": ""Tím"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_5__1.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-tim_5__1.png"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50.html?product_id=97356"", ""price"": ""3.790.000₫""}, ""product_color_4"": {""color"": ""Xanh"", ""image_url"": ""https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_5__1.png"", ""image_url_display"": ""https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-infinix-hot-50-xanh_5__1.png"", ""product_url"": ""https://cellphones.com.vn/dien-thoai-infinix-hot-50.html?product_id=97358"", ""price"": ""3.790.000₫""}}"
Infinix HOT 50i 4GB 128GB,dien-thoai-infinix-hot-50i,,,,,"[""https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-infinix-hot-50i.png""]",{}
Infinix Note 30 Pro,infinix-note-30-pro,,,,,[],{}
Infinix Hot 50 Pro 8GB 256GB,dien-thoai-infinix-hot-50-pro-94168,,,,,[],{}
